COURT,CASE_TYPE_NAME,YEAR,MONTH,CASE_COUNT
3D,Traffic,2009,3,4501
3D,Traffic,2009,4,3775
3D,Traffic,2009,5,4110
3D,Traffic,2009,6,4236
3D,Traffic,2009,7,3610
3D,Traffic,2009,8,4130
3D,Traffic,2009,9,4443
3D,Traffic,2009,10,3763
3D,Traffic,2009,11,3698
3D,Traffic,2009,12,4324
3D,Traffic,2010,1,3735
3D,Traffic,2010,2,3687
3D,Traffic,2010,3,3700
3D,Traffic,2010,4,3384
3D,Traffic,2010,5,3618
3D,Traffic,2010,6,4054
3D,Traffic,2010,7,3541
3D,Traffic,2010,8,4053
3D,Traffic,2010,9,4255
3D,Traffic,2010,10,3435
3D,Traffic,2010,11,3410
3D,Traffic,2010,12,3575
3D,Traffic,2011,1,4023
3D,Traffic,2011,2,3585
3D,Traffic,2011,3,3823
3D,Traffic,2011,4,3764
3D,Traffic,2011,5,3128
3D,Traffic,2011,6,4298
3D,Traffic,2011,7,3212
3D,Traffic,2011,8,4097
3D,Traffic,2011,9,4374
3D,Traffic,2011,10,3230
3D,Traffic,2011,11,3351
3D,Traffic,2011,12,3795
3D,Traffic,2012,1,4511
3D,Traffic,2012,2,4018
3D,Traffic,2012,3,4030
3D,Traffic,2012,4,4051
3D,Traffic,2012,5,3904
3D,Traffic,2012,6,3562
3D,Traffic,2012,7,3411
3D,Traffic,2012,8,3972
3D,Traffic,2012,9,3530
3D,Traffic,2012,10,4022
3D,Traffic,2012,11,3536
3D,Traffic,2012,12,2973
3D,Traffic,2013,1,3761
3D,Traffic,2013,2,2920
3D,Traffic,2013,3,3757
3D,Traffic,2013,4,3773
3D,Traffic,2013,5,4041
3D,Traffic,2013,6,2679
3D,Traffic,2013,7,3439
3D,Traffic,2013,8,4298
3D,Traffic,2013,9,4208
3D,Traffic,2013,10,4483
3D,Traffic,2013,11,3236
3D,Traffic,2013,12,3741
3D,Traffic,2014,1,3850
3D,Traffic,2014,2,3840
3D,Traffic,2014,3,3930
3D,Traffic,2014,4,3590
3D,Traffic,2014,5,3968
3D,Traffic,2014,6,3555
3D,Traffic,2014,7,3165
3D,Traffic,2014,8,3290
3D,Traffic,2014,9,3939
3D,Traffic,2014,10,4082
3D,Traffic,2014,11,3162
3D,Traffic,2014,12,3627
3D,Traffic,2015,1,3409
3D,Traffic,2015,2,3326
3D,Traffic,2015,3,3968
3D,Traffic,2015,4,3357
3D,Traffic,2015,5,3435
3D,Traffic,2015,6,3504
3D,Traffic,2015,7,3365
3D,Traffic,2015,8,3338
3D,Traffic,2015,9,4007
3D,Traffic,2015,10,4021
3D,Traffic,2015,11,3650
3D,Traffic,2015,12,3355
3D,Traffic,2016,1,3477
3D,Traffic,2016,2,3470
3D,Traffic,2016,3,3284
3D,Traffic,2016,4,3235
3D,Traffic,2016,5,3554
3D,Traffic,2016,6,3019
3D,Traffic,2016,7,3307
3D,Traffic,2016,8,3526
3D,Traffic,2016,9,3254
3D,Traffic,2016,10,3167
3D,Traffic,2016,11,2931
3D,Traffic,2016,12,3138
3D,Traffic,2017,1,3271
3D,Traffic,2017,2,4079
3D,Traffic,2017,3,4281
3D,Traffic,2017,4,3538
3D,Traffic,2017,5,3644
3D,Traffic,2017,6,3673
3D,Traffic,2017,7,3351
3D,Traffic,2017,8,3434
3D,Traffic,2017,9,3035
3D,Traffic,2017,10,3473
3D,Traffic,2017,11,3564
3D,Traffic,2017,12,3191
3D,Traffic,2018,1,3633
3D,Traffic,2018,2,3563
3D,Traffic,2018,3,3212
3D,Traffic,2018,4,3756
3D,Traffic,2018,5,3691
3D,Traffic,2018,6,3355
3D,Traffic,2018,7,3242
3D,Traffic,2018,8,2981
3D,Traffic,2018,9,3313
3D,Traffic,2018,10,3089
3D,Traffic,2018,11,4088
3D,Traffic,2018,12,3249
3D,Traffic,2019,1,3508
3D,Traffic,2019,2,3307
3D,Traffic,2019,3,3470
3D,Traffic,2019,4,3143
3D,Traffic,2019,5,3282
3D,Traffic,2019,6,2923
3D,Traffic,2019,7,3215
3D,Traffic,2019,8,3316
3D,Traffic,2019,9,3957
3D,Traffic,2019,10,4106
3D,Traffic,2019,11,3342
3D,Traffic,2019,12,3861
3D,Traffic,2020,1,3186
3D,Traffic,2020,2,2876
3D,Traffic,2020,3,2599
3D,Traffic,2020,4,1944
3D,Traffic,2020,5,3217
3D,Traffic,2020,6,3138
3D,Traffic,2020,7,3250
3D,Traffic,2020,8,3562
3D,Traffic,2020,9,3680
3D,Traffic,2020,10,3944
3D,Traffic,2020,11,3233
3D,Traffic,2020,12,3873
3D,Traffic,2021,1,3800
3D,Traffic,2021,2,3967
3D,Traffic,2021,3,4130
3D,Traffic,2021,4,3716
3D,Traffic,2021,5,3663
3D,Traffic,2021,6,3864
3D,Traffic,2021,7,3243
3D,Traffic,2021,8,3116
3D,Traffic,2021,9,3037
3D,Traffic,2021,10,3437
3D,Traffic,2021,11,3298
3D,Traffic,2021,12,3412
3D,Traffic,2022,1,3230
3D,Traffic,2022,2,3677
3D,Traffic,2022,3,3876
3D,Traffic,2022,4,3205
3D,Traffic,2022,5,3256
3D,Traffic,2022,6,3458
3D,Traffic,2022,7,3235
3D,Traffic,2022,8,3641
3D,Traffic,2022,9,3173
3D,Traffic,2022,10,3229
3D,Traffic,2022,11,3289
3D,Traffic,2022,12,3280
3D,Traffic,2023,1,3629
3D,Traffic,2023,2,3004
3D,Traffic,2023,3,3554
3D,Traffic,2023,4,2766
3D,Traffic,2023,5,3657
3D,Traffic,2023,6,3461
3D,Traffic,2023,7,3196
3D,Traffic,2023,8,3159
3D,Traffic,2023,9,2839
3D,Traffic,2023,10,3142
3D,Traffic,2023,11,3137
3D,Traffic,2023,12,3421
3D,Traffic,2024,1,3797
3D,Traffic,2024,2,3506
3D,Traffic,2024,3,2641
3D,Traffic,2024,4,4015
3D,Traffic,2024,5,3810
3D,Traffic,2024,6,3236
3D,Traffic,2024,7,3366
3D,Traffic,2024,8,2945
3D,Traffic,2024,9,3115
3D,Traffic,2024,10,3071
3D,Traffic,2024,11,2971
3D,Traffic,2024,12,2991
3F,Adoption,1998,1,3
3F,Adoption,1998,2,3
3F,Adoption,1998,3,3
3F,Adoption,1998,4,10
3F,Adoption,1998,5,3
3F,Adoption,1998,6,6
3F,Adoption,1998,7,6
3F,Adoption,1998,8,5
3F,Adoption,1998,9,6
3F,Adoption,1998,10,9
3F,Adoption,1998,11,3
3F,Adoption,1998,12,3
3F,Adoption,1999,1,2
3F,Adoption,1999,2,4
3F,Adoption,1999,3,3
3F,Adoption,1999,4,8
3F,Adoption,1999,5,9
3F,Adoption,1999,6,7
3F,Adoption,1999,7,6
3F,Adoption,1999,8,3
3F,Adoption,1999,9,4
3F,Adoption,1999,10,6
3F,Adoption,1999,11,5
3F,Adoption,1999,12,5
3F,Adoption,2000,1,10
3F,Adoption,2000,2,6
3F,Adoption,2000,3,6
3F,Adoption,2000,4,4
3F,Adoption,2000,5,5
3F,Adoption,2000,6,3
3F,Adoption,2000,7,9
3F,Adoption,2000,8,6
3F,Adoption,2000,9,8
3F,Adoption,2000,10,8
3F,Adoption,2000,11,4
3F,Adoption,2000,12,2
3F,Adoption,2001,1,8
3F,Adoption,2001,2,3
3F,Adoption,2001,3,3
3F,Adoption,2001,4,1
3F,Adoption,2001,5,6
3F,Adoption,2001,6,2
3F,Adoption,2001,7,7
3F,Adoption,2001,8,9
3F,Adoption,2001,9,5
3F,Adoption,2001,10,4
3F,Adoption,2001,11,4
3F,Adoption,2001,12,6
3F,Adoption,2002,1,10
3F,Adoption,2002,2,6
3F,Adoption,2002,3,6
3F,Adoption,2002,4,7
3F,Adoption,2002,5,7
3F,Adoption,2002,6,4
3F,Adoption,2002,7,8
3F,Adoption,2002,8,9
3F,Adoption,2002,9,6
3F,Adoption,2002,10,6
3F,Adoption,2002,11,3
3F,Adoption,2002,12,9
3F,Adoption,2003,1,7
3F,Adoption,2003,2,6
3F,Adoption,2003,3,1
3F,Adoption,2003,4,5
3F,Adoption,2003,5,11
3F,Adoption,2003,6,6
3F,Adoption,2003,7,6
3F,Adoption,2003,8,6
3F,Adoption,2003,9,10
3F,Adoption,2003,10,11
3F,Adoption,2003,11,3
3F,Adoption,2003,12,7
3F,Adoption,2004,1,10
3F,Adoption,2004,2,7
3F,Adoption,2004,3,9
3F,Adoption,2004,4,9
3F,Adoption,2004,5,8
3F,Adoption,2004,6,5
3F,Adoption,2004,7,1
3F,Adoption,2004,8,7
3F,Adoption,2004,9,14
3F,Adoption,2004,10,5
3F,Adoption,2004,11,5
3F,Adoption,2004,12,12
3F,Adoption,2005,1,5
3F,Adoption,2005,2,12
3F,Adoption,2005,3,4
3F,Adoption,2005,4,6
3F,Adoption,2005,5,6
3F,Adoption,2005,6,10
3F,Adoption,2005,7,6
3F,Adoption,2005,8,3
3F,Adoption,2005,9,6
3F,Adoption,2005,10,5
3F,Adoption,2005,11,5
3F,Adoption,2005,12,2
3F,Adoption,2006,1,4
3F,Adoption,2006,2,7
3F,Adoption,2006,3,4
3F,Adoption,2006,4,3
3F,Adoption,2006,5,6
3F,Adoption,2006,6,8
3F,Adoption,2006,7,11
3F,Adoption,2006,8,9
3F,Adoption,2006,9,4
3F,Adoption,2006,10,9
3F,Adoption,2006,11,13
3F,Adoption,2006,12,4
3F,Adoption,2007,1,2
3F,Adoption,2007,2,9
3F,Adoption,2007,3,4
3F,Adoption,2007,4,6
3F,Adoption,2007,5,6
3F,Adoption,2007,6,7
3F,Adoption,2007,7,9
3F,Adoption,2007,8,5
3F,Adoption,2007,9,3
3F,Adoption,2007,10,10
3F,Adoption,2007,11,6
3F,Adoption,2007,12,5
3F,Adoption,2008,1,8
3F,Adoption,2008,2,4
3F,Adoption,2008,3,6
3F,Adoption,2008,4,7
3F,Adoption,2008,5,9
3F,Adoption,2008,6,5
3F,Adoption,2008,7,4
3F,Adoption,2008,8,1
3F,Adoption,2008,9,7
3F,Adoption,2008,10,6
3F,Adoption,2008,11,10
3F,Adoption,2008,12,4
3F,Adoption,2009,1,9
3F,Adoption,2009,2,1
3F,Adoption,2009,3,4
3F,Adoption,2009,4,2
3F,Adoption,2009,5,8
3F,Adoption,2009,6,7
3F,Adoption,2009,7,3
3F,Adoption,2009,8,6
3F,Adoption,2009,9,7
3F,Adoption,2009,10,9
3F,Adoption,2009,11,3
3F,Adoption,2009,12,6
3F,Adoption,2010,1,5
3F,Adoption,2010,2,3
3F,Adoption,2010,3,5
3F,Adoption,2010,4,6
3F,Adoption,2010,5,5
3F,Adoption,2010,6,6
3F,Adoption,2010,8,6
3F,Adoption,2010,9,7
3F,Adoption,2010,10,11
3F,Adoption,2010,11,7
3F,Adoption,2010,12,8
3F,Adoption,2011,1,5
3F,Adoption,2011,2,5
3F,Adoption,2011,3,4
3F,Adoption,2011,4,6
3F,Adoption,2011,5,5
3F,Adoption,2011,6,10
3F,Adoption,2011,7,7
3F,Adoption,2011,8,4
3F,Adoption,2011,10,3
3F,Adoption,2011,12,7
3F,Adoption,2012,1,3
3F,Adoption,2012,2,4
3F,Adoption,2012,3,4
3F,Adoption,2012,4,2
3F,Adoption,2012,5,3
3F,Adoption,2012,6,3
3F,Adoption,2012,7,1
3F,Adoption,2012,8,5
3F,Adoption,2012,9,1
3F,Adoption,2012,10,3
3F,Adoption,2012,11,7
3F,Adoption,2012,12,1
3F,Adoption,2013,1,5
3F,Adoption,2013,2,1
3F,Adoption,2013,3,3
3F,Adoption,2013,4,5
3F,Adoption,2013,5,4
3F,Adoption,2013,6,2
3F,Adoption,2013,7,3
3F,Adoption,2013,8,3
3F,Adoption,2013,10,5
3F,Adoption,2013,11,2
3F,Adoption,2013,12,2
3F,Adoption,2014,1,6
3F,Adoption,2014,2,7
3F,Adoption,2014,3,2
3F,Adoption,2014,4,1
3F,Adoption,2014,5,3
3F,Adoption,2014,6,6
3F,Adoption,2014,7,2
3F,Adoption,2014,8,2
3F,Adoption,2014,10,3
3F,Adoption,2014,11,2
3F,Adoption,2014,12,6
3F,Adoption,2015,2,5
3F,Adoption,2015,3,6
3F,Adoption,2015,4,3
3F,Adoption,2015,5,3
3F,Adoption,2015,6,4
3F,Adoption,2015,7,7
3F,Adoption,2015,8,10
3F,Adoption,2015,9,1
3F,Adoption,2015,10,2
3F,Adoption,2015,11,2
3F,Adoption,2015,12,2
3F,Adoption,2016,1,2
3F,Adoption,2016,2,7
3F,Adoption,2016,3,3
3F,Adoption,2016,4,5
3F,Adoption,2016,5,1
3F,Adoption,2016,6,3
3F,Adoption,2016,7,4
3F,Adoption,2016,8,5
3F,Adoption,2016,9,9
3F,Adoption,2016,10,10
3F,Adoption,2016,11,9
3F,Adoption,2016,12,5
3F,Adoption,2017,1,3
3F,Adoption,2017,2,5
3F,Adoption,2017,3,6
3F,Adoption,2017,4,6
3F,Adoption,2017,5,4
3F,Adoption,2017,6,4
3F,Adoption,2017,7,5
3F,Adoption,2017,8,6
3F,Adoption,2017,9,4
3F,Adoption,2017,10,12
3F,Adoption,2017,11,5
3F,Adoption,2017,12,5
3F,Adoption,2018,1,8
3F,Adoption,2018,2,3
3F,Adoption,2018,3,6
3F,Adoption,2018,4,6
3F,Adoption,2018,5,7
3F,Adoption,2018,6,8
3F,Adoption,2018,7,6
3F,Adoption,2018,8,10
3F,Adoption,2018,9,4
3F,Adoption,2018,10,5
3F,Adoption,2018,11,8
3F,Adoption,2018,12,3
3F,Adoption,2019,1,2
3F,Adoption,2019,2,8
3F,Adoption,2019,3,7
3F,Adoption,2019,4,8
3F,Adoption,2019,5,8
3F,Adoption,2019,6,10
3F,Adoption,2019,7,10
3F,Adoption,2019,8,7
3F,Adoption,2019,9,10
3F,Adoption,2019,10,5
3F,Adoption,2019,11,7
3F,Adoption,2019,12,6
3F,Adoption,2020,1,6
3F,Adoption,2020,2,6
3F,Adoption,2020,3,5
3F,Adoption,2020,4,3
3F,Adoption,2020,5,5
3F,Adoption,2020,6,5
3F,Adoption,2020,7,5
3F,Adoption,2020,8,9
3F,Adoption,2020,9,4
3F,Adoption,2020,10,12
3F,Adoption,2020,11,10
3F,Adoption,2020,12,3
3F,Adoption,2021,1,12
3F,Adoption,2021,2,6
3F,Adoption,2021,3,10
3F,Adoption,2021,4,6
3F,Adoption,2021,5,4
3F,Adoption,2021,6,8
3F,Adoption,2021,7,8
3F,Adoption,2021,8,4
3F,Adoption,2021,9,7
3F,Adoption,2021,10,8
3F,Adoption,2021,11,10
3F,Adoption,2021,12,4
3F,Adoption,2022,1,1
3F,Adoption,2022,2,6
3F,Adoption,2022,3,7
3F,Adoption,2022,4,2
3F,Adoption,2022,5,3
3F,Adoption,2022,6,7
3F,Adoption,2022,7,4
3F,Adoption,2022,8,6
3F,Adoption,2022,9,6
3F,Adoption,2022,10,5
3F,Adoption,2022,11,3
3F,Adoption,2022,12,2
3F,Adoption,2023,1,5
3F,Adoption,2023,2,10
3F,Adoption,2023,3,4
3F,Adoption,2023,4,5
3F,Adoption,2023,5,4
3F,Adoption,2023,6,2
3F,Adoption,2023,7,3
3F,Adoption,2023,8,5
3F,Adoption,2023,9,2
3F,Adoption,2023,10,8
3F,Adoption,2023,11,2
3F,Adoption,2023,12,2
3F,Adoption,2024,1,6
3F,Adoption,2024,2,5
3F,Adoption,2024,3,7
3F,Adoption,2024,4,11
3F,Adoption,2024,5,10
3F,Adoption,2024,6,6
3F,Adoption,2024,7,4
3F,Adoption,2024,8,2
3F,Adoption,2024,9,3
3F,Adoption,2024,10,8
3F,Adoption,2024,11,6
3F,Adoption,2024,12,2
3F,Marital_Action,1998,1,53
3F,Marital_Action,1998,2,66
3F,Marital_Action,1998,3,56
3F,Marital_Action,1998,4,78
3F,Marital_Action,1998,5,45
3F,Marital_Action,1998,6,48
3F,Marital_Action,1998,7,48
3F,Marital_Action,1998,8,52
3F,Marital_Action,1998,9,51
3F,Marital_Action,1998,10,65
3F,Marital_Action,1998,11,44
3F,Marital_Action,1998,12,44
3F,Marital_Action,1999,1,57
3F,Marital_Action,1999,2,47
3F,Marital_Action,1999,3,56
3F,Marital_Action,1999,4,58
3F,Marital_Action,1999,5,55
3F,Marital_Action,1999,6,58
3F,Marital_Action,1999,7,56
3F,Marital_Action,1999,8,37
3F,Marital_Action,1999,9,33
3F,Marital_Action,1999,10,51
3F,Marital_Action,1999,11,50
3F,Marital_Action,1999,12,50
3F,Marital_Action,2000,1,37
3F,Marital_Action,2000,2,38
3F,Marital_Action,2000,3,46
3F,Marital_Action,2000,4,51
3F,Marital_Action,2000,5,54
3F,Marital_Action,2000,6,51
3F,Marital_Action,2000,7,54
3F,Marital_Action,2000,8,67
3F,Marital_Action,2000,9,34
3F,Marital_Action,2000,10,56
3F,Marital_Action,2000,11,40
3F,Marital_Action,2000,12,47
3F,Marital_Action,2001,1,53
3F,Marital_Action,2001,2,45
3F,Marital_Action,2001,3,49
3F,Marital_Action,2001,4,57
3F,Marital_Action,2001,5,50
3F,Marital_Action,2001,6,42
3F,Marital_Action,2001,7,58
3F,Marital_Action,2001,8,52
3F,Marital_Action,2001,9,51
3F,Marital_Action,2001,10,60
3F,Marital_Action,2001,11,47
3F,Marital_Action,2001,12,33
3F,Marital_Action,2002,1,51
3F,Marital_Action,2002,2,42
3F,Marital_Action,2002,3,64
3F,Marital_Action,2002,4,40
3F,Marital_Action,2002,5,61
3F,Marital_Action,2002,6,41
3F,Marital_Action,2002,7,43
3F,Marital_Action,2002,8,51
3F,Marital_Action,2002,9,43
3F,Marital_Action,2002,10,54
3F,Marital_Action,2002,11,61
3F,Marital_Action,2002,12,32
3F,Marital_Action,2003,1,42
3F,Marital_Action,2003,2,59
3F,Marital_Action,2003,3,44
3F,Marital_Action,2003,4,53
3F,Marital_Action,2003,5,56
3F,Marital_Action,2003,6,59
3F,Marital_Action,2003,7,49
3F,Marital_Action,2003,8,61
3F,Marital_Action,2003,9,47
3F,Marital_Action,2003,10,62
3F,Marital_Action,2003,11,57
3F,Marital_Action,2003,12,46
3F,Marital_Action,2004,1,46
3F,Marital_Action,2004,2,50
3F,Marital_Action,2004,3,54
3F,Marital_Action,2004,4,58
3F,Marital_Action,2004,5,50
3F,Marital_Action,2004,6,59
3F,Marital_Action,2004,7,54
3F,Marital_Action,2004,8,62
3F,Marital_Action,2004,9,50
3F,Marital_Action,2004,10,51
3F,Marital_Action,2004,11,34
3F,Marital_Action,2004,12,46
3F,Marital_Action,2005,1,47
3F,Marital_Action,2005,2,50
3F,Marital_Action,2005,3,49
3F,Marital_Action,2005,4,61
3F,Marital_Action,2005,5,63
3F,Marital_Action,2005,6,55
3F,Marital_Action,2005,7,56
3F,Marital_Action,2005,8,64
3F,Marital_Action,2005,9,48
3F,Marital_Action,2005,10,52
3F,Marital_Action,2005,11,48
3F,Marital_Action,2005,12,65
3F,Marital_Action,2006,1,48
3F,Marital_Action,2006,2,67
3F,Marital_Action,2006,3,69
3F,Marital_Action,2006,4,43
3F,Marital_Action,2006,5,60
3F,Marital_Action,2006,6,52
3F,Marital_Action,2006,7,52
3F,Marital_Action,2006,8,49
3F,Marital_Action,2006,9,42
3F,Marital_Action,2006,10,48
3F,Marital_Action,2006,11,42
3F,Marital_Action,2006,12,44
3F,Marital_Action,2007,1,59
3F,Marital_Action,2007,2,53
3F,Marital_Action,2007,3,34
3F,Marital_Action,2007,4,60
3F,Marital_Action,2007,5,52
3F,Marital_Action,2007,6,58
3F,Marital_Action,2007,7,57
3F,Marital_Action,2007,8,48
3F,Marital_Action,2007,9,56
3F,Marital_Action,2007,10,72
3F,Marital_Action,2007,11,50
3F,Marital_Action,2007,12,50
3F,Marital_Action,2008,1,43
3F,Marital_Action,2008,2,64
3F,Marital_Action,2008,3,59
3F,Marital_Action,2008,4,63
3F,Marital_Action,2008,5,51
3F,Marital_Action,2008,6,56
3F,Marital_Action,2008,7,63
3F,Marital_Action,2008,8,56
3F,Marital_Action,2008,9,51
3F,Marital_Action,2008,10,53
3F,Marital_Action,2008,11,58
3F,Marital_Action,2008,12,48
3F,Marital_Action,2009,1,42
3F,Marital_Action,2009,2,67
3F,Marital_Action,2009,3,48
3F,Marital_Action,2009,4,62
3F,Marital_Action,2009,5,46
3F,Marital_Action,2009,6,49
3F,Marital_Action,2009,7,64
3F,Marital_Action,2009,8,44
3F,Marital_Action,2009,9,58
3F,Marital_Action,2009,10,70
3F,Marital_Action,2009,11,48
3F,Marital_Action,2009,12,54
3F,Marital_Action,2010,1,45
3F,Marital_Action,2010,2,56
3F,Marital_Action,2010,3,71
3F,Marital_Action,2010,4,60
3F,Marital_Action,2010,5,58
3F,Marital_Action,2010,6,56
3F,Marital_Action,2010,7,59
3F,Marital_Action,2010,8,51
3F,Marital_Action,2010,9,60
3F,Marital_Action,2010,10,53
3F,Marital_Action,2010,11,37
3F,Marital_Action,2010,12,46
3F,Marital_Action,2011,1,47
3F,Marital_Action,2011,2,59
3F,Marital_Action,2011,3,64
3F,Marital_Action,2011,4,50
3F,Marital_Action,2011,5,51
3F,Marital_Action,2011,6,47
3F,Marital_Action,2011,7,55
3F,Marital_Action,2011,8,75
3F,Marital_Action,2011,9,44
3F,Marital_Action,2011,10,50
3F,Marital_Action,2011,11,54
3F,Marital_Action,2011,12,47
3F,Marital_Action,2012,1,53
3F,Marital_Action,2012,2,61
3F,Marital_Action,2012,3,51
3F,Marital_Action,2012,4,49
3F,Marital_Action,2012,5,40
3F,Marital_Action,2012,6,43
3F,Marital_Action,2012,7,46
3F,Marital_Action,2012,8,73
3F,Marital_Action,2012,9,47
3F,Marital_Action,2012,10,49
3F,Marital_Action,2012,11,47
3F,Marital_Action,2012,12,51
3F,Marital_Action,2013,1,48
3F,Marital_Action,2013,2,38
3F,Marital_Action,2013,3,60
3F,Marital_Action,2013,4,60
3F,Marital_Action,2013,5,66
3F,Marital_Action,2013,6,39
3F,Marital_Action,2013,7,46
3F,Marital_Action,2013,8,53
3F,Marital_Action,2013,9,49
3F,Marital_Action,2013,10,51
3F,Marital_Action,2013,11,63
3F,Marital_Action,2013,12,42
3F,Marital_Action,2014,1,39
3F,Marital_Action,2014,2,65
3F,Marital_Action,2014,3,62
3F,Marital_Action,2014,4,54
3F,Marital_Action,2014,5,54
3F,Marital_Action,2014,6,57
3F,Marital_Action,2014,7,56
3F,Marital_Action,2014,8,46
3F,Marital_Action,2014,9,57
3F,Marital_Action,2014,10,49
3F,Marital_Action,2014,11,36
3F,Marital_Action,2014,12,41
3F,Marital_Action,2015,1,35
3F,Marital_Action,2015,2,56
3F,Marital_Action,2015,3,49
3F,Marital_Action,2015,4,53
3F,Marital_Action,2015,5,62
3F,Marital_Action,2015,6,51
3F,Marital_Action,2015,7,40
3F,Marital_Action,2015,8,56
3F,Marital_Action,2015,9,52
3F,Marital_Action,2015,10,47
3F,Marital_Action,2015,11,39
3F,Marital_Action,2015,12,44
3F,Marital_Action,2016,1,51
3F,Marital_Action,2016,2,49
3F,Marital_Action,2016,3,65
3F,Marital_Action,2016,4,52
3F,Marital_Action,2016,5,45
3F,Marital_Action,2016,6,49
3F,Marital_Action,2016,7,40
3F,Marital_Action,2016,8,48
3F,Marital_Action,2016,9,48
3F,Marital_Action,2016,10,43
3F,Marital_Action,2016,11,48
3F,Marital_Action,2016,12,38
3F,Marital_Action,2017,1,42
3F,Marital_Action,2017,2,44
3F,Marital_Action,2017,3,61
3F,Marital_Action,2017,4,54
3F,Marital_Action,2017,5,55
3F,Marital_Action,2017,6,46
3F,Marital_Action,2017,7,35
3F,Marital_Action,2017,8,45
3F,Marital_Action,2017,9,36
3F,Marital_Action,2017,10,56
3F,Marital_Action,2017,11,51
3F,Marital_Action,2017,12,44
3F,Marital_Action,2018,1,44
3F,Marital_Action,2018,2,52
3F,Marital_Action,2018,3,56
3F,Marital_Action,2018,4,46
3F,Marital_Action,2018,5,52
3F,Marital_Action,2018,6,42
3F,Marital_Action,2018,7,38
3F,Marital_Action,2018,8,27
3F,Marital_Action,2018,9,50
3F,Marital_Action,2018,10,57
3F,Marital_Action,2018,11,39
3F,Marital_Action,2018,12,31
3F,Marital_Action,2019,1,50
3F,Marital_Action,2019,2,30
3F,Marital_Action,2019,3,49
3F,Marital_Action,2019,4,41
3F,Marital_Action,2019,5,53
3F,Marital_Action,2019,6,43
3F,Marital_Action,2019,7,35
3F,Marital_Action,2019,8,55
3F,Marital_Action,2019,9,39
3F,Marital_Action,2019,10,40
3F,Marital_Action,2019,11,47
3F,Marital_Action,2019,12,65
3F,Marital_Action,2020,1,57
3F,Marital_Action,2020,2,50
3F,Marital_Action,2020,3,38
3F,Marital_Action,2020,4,24
3F,Marital_Action,2020,5,34
3F,Marital_Action,2020,6,50
3F,Marital_Action,2020,7,55
3F,Marital_Action,2020,8,27
3F,Marital_Action,2020,9,56
3F,Marital_Action,2020,10,33
3F,Marital_Action,2020,11,44
3F,Marital_Action,2020,12,45
3F,Marital_Action,2021,1,48
3F,Marital_Action,2021,2,41
3F,Marital_Action,2021,3,49
3F,Marital_Action,2021,4,37
3F,Marital_Action,2021,5,34
3F,Marital_Action,2021,6,45
3F,Marital_Action,2021,7,44
3F,Marital_Action,2021,8,51
3F,Marital_Action,2021,9,50
3F,Marital_Action,2021,10,45
3F,Marital_Action,2021,11,45
3F,Marital_Action,2021,12,35
3F,Marital_Action,2022,1,45
3F,Marital_Action,2022,2,28
3F,Marital_Action,2022,3,62
3F,Marital_Action,2022,4,42
3F,Marital_Action,2022,5,41
3F,Marital_Action,2022,6,40
3F,Marital_Action,2022,7,41
3F,Marital_Action,2022,8,56
3F,Marital_Action,2022,9,51
3F,Marital_Action,2022,10,58
3F,Marital_Action,2022,11,44
3F,Marital_Action,2022,12,44
3F,Marital_Action,2023,1,42
3F,Marital_Action,2023,2,45
3F,Marital_Action,2023,3,51
3F,Marital_Action,2023,4,44
3F,Marital_Action,2023,5,51
3F,Marital_Action,2023,6,52
3F,Marital_Action,2023,7,42
3F,Marital_Action,2023,8,37
3F,Marital_Action,2023,9,48
3F,Marital_Action,2023,10,50
3F,Marital_Action,2023,11,38
3F,Marital_Action,2023,12,36
3F,Marital_Action,2024,1,42
3F,Marital_Action,2024,2,51
3F,Marital_Action,2024,3,38
3F,Marital_Action,2024,4,42
3F,Marital_Action,2024,5,50
3F,Marital_Action,2024,6,41
3F,Marital_Action,2024,7,44
3F,Marital_Action,2024,8,51
3F,Marital_Action,2024,9,52
3F,Marital_Action,2024,10,44
3F,Marital_Action,2024,11,58
3F,Marital_Action,2024,12,39
3F,Paternity,1998,1,34
3F,Paternity,1998,2,35
3F,Paternity,1998,3,47
3F,Paternity,1998,4,58
3F,Paternity,1998,5,40
3F,Paternity,1998,6,33
3F,Paternity,1998,7,19
3F,Paternity,1998,8,19
3F,Paternity,1998,9,40
3F,Paternity,1998,10,36
3F,Paternity,1998,11,18
3F,Paternity,1998,12,23
3F,Paternity,1999,1,32
3F,Paternity,1999,2,33
3F,Paternity,1999,3,41
3F,Paternity,1999,4,28
3F,Paternity,1999,5,49
3F,Paternity,1999,6,49
3F,Paternity,1999,7,29
3F,Paternity,1999,8,42
3F,Paternity,1999,9,37
3F,Paternity,1999,10,40
3F,Paternity,1999,11,31
3F,Paternity,1999,12,29
3F,Paternity,2000,1,36
3F,Paternity,2000,2,35
3F,Paternity,2000,3,37
3F,Paternity,2000,4,47
3F,Paternity,2000,5,41
3F,Paternity,2000,6,50
3F,Paternity,2000,7,28
3F,Paternity,2000,8,45
3F,Paternity,2000,9,39
3F,Paternity,2000,10,42
3F,Paternity,2000,11,25
3F,Paternity,2000,12,52
3F,Paternity,2001,1,30
3F,Paternity,2001,2,34
3F,Paternity,2001,3,39
3F,Paternity,2001,4,33
3F,Paternity,2001,5,41
3F,Paternity,2001,6,43
3F,Paternity,2001,7,43
